,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
4142,4142,75261,Bet Blks 710/713,1.358019984,103.9379678,Tampines Ave 6,Tampines
4143,4143,75269,Opp Blks 710/713,1.359172864,103.9381421,Tampines Ave 6,Tampines
4144,4144,75271,Blk 721,1.360248334,103.936015,Tampines Ave 9,Tampines
4145,4145,75279,Opp Blk 721,1.36047494,103.936204,Tampines Ave 9,Tampines
4146,4146,75281,Blk 742A,1.360227893,103.9336381,Tampines Ave 9,Tampines
4147,4147,75289,Opp Blks 741/742,1.360456672,103.9333167,Tampines Ave 9,Tampines
4148,4148,75291,Aft Tampines Ave 9,1.361491822,103.9307672,Tampines Ave 10,Tampines
4149,4149,75299,Bef Tampines Ave 9,1.362391017,103.9310662,Tampines Ave 10,Tampines
4150,4150,75311,Tampines Dormitory,1.367078034,103.9307821,Tampines Ave 10,Tampines
4151,4151,75319,Opp Tampines Dormitory,1.367208056,103.9310619,Tampines Ave 10,Tampines
4152,4152,75329,Poi Ching Pr Sch,1.357754717,103.936272,Tampines St 71,Tampines
4153,4153,75339,Blk 734,1.358463099,103.9341521,Tampines St 71,Tampines
4154,4154,75341,Opp The Clearwater Condo,1.338322041,103.9338613,Bedok Reservoir Rd,Bedok
4155,4155,75349,The Clearwater Condo,1.338118249,103.9339578,Bedok Reservoir Rd,Bedok
4156,4156,75351,Bef TPE,1.373641638,103.930775,Tampines Ave 10,Tampines
4157,4157,75359,Aft TPE,1.3743865,103.9314795,Tampines Ave 10,Paya Lebar
4158,4158,75361,Bef Tampines Ind Ave 5,1.370644155,103.9303023,Tampines Ave 10,Paya Lebar
4159,4159,75369,Opp HNS Micro Siltronic,1.370796304,103.9305653,Tampines Ave 10,Tampines
4160,4160,75371,Aft Tampines Ave 5,1.359098265,103.9305237,Tampines Ave 10,Tampines
4161,4161,75379,Bef Tampines Ave 5,1.359430023,103.9309898,Tampines Ave 10,Tampines
4162,4162,75381,T5@TAMPINES,1.373188889,103.9266,Tampines Ind Ave 5,Paya Lebar
4163,4163,75391,OPP SILTRONIC,1.37507,103.9213,Tampines Ind Ave 5,Paya Lebar
4164,4164,75401,AFT TAMPINES AVE 1,1.351758277,103.9267141,Tampines Ave 10,Tampines
4165,4165,75409,THE SANTORINI,1.35220181,103.9272407,Tampines Ave 10,Paya Lebar
4166,4166,75411,BEF TAMPINES FIRE STN,1.356076568,103.929055,Tampines Ave 10,Paya Lebar
4167,4167,75419,AFT TAMPINES AVE 5,1.355758315,103.9291859,Tampines Ave 10,Paya Lebar
4168,4168,75461,Reebonz Bldg,1.365913543,103.9336012,Tampines Avenue 11,Tampines
4169,4169,75469,Opp Reebonz Bldg,1.366268889,103.9331581,Tampines Avenue 11,Tampines
4170,4170,75471,Blk 602B,1.361598056,103.9379408,Tampines Ave 6,Tampines
4171,4171,75479,Blk 619A,1.361776111,103.9381889,Tampines Ave 6,Tampines
4172,4172,75481,Blk 609D,1.363804,103.93794,Tampines Ave 6,Tampines
4173,4173,75489,Opp Blk 609D,1.363941111,103.9381689,Tampines Ave 6,Tampines
4174,4174,75491,Blk 614,1.365746,103.936676,Tampines Ave 6,Tampines
4175,4175,75499,Opp Blk 614,1.366074,103.936768,Tampines Ave 6,Tampines
4176,4176,76031,TAMPINES EAST STN EXIT B,1.355079569,103.9552978,Tampines Ave 2,Tampines
4177,4177,76039,TAMPINES EAST STN EXIT C,1.35506419,103.9555498,Tampines Ave 2,Tampines
4178,4178,76041,BLK 842C,1.351221785,103.9365069,Tampines St 82,Tampines
4179,4179,76049,OPP BLK 842C,1.351182523,103.936332,Tampines St 82,Tampines
4180,4180,76051,Our Tampines Hub,1.353138093,103.9412639,Tampines Ave 5,Tampines
4181,4181,76059,Opp Our Tampines Hub,1.352961636,103.9416515,Tampines Ave 5,Tampines
4182,4182,76061,Blk 938,1.348201944,103.9418981,Tampines Ave 5,Tampines
4183,4183,76069,Blk 147,1.348753421,103.9420863,Tampines Ave 5,Tampines
4184,4184,76071,Blk 141,1.348026389,103.9451781,Tampines Ave 2,Tampines
4185,4185,76079,Blk 101,1.347943889,103.945635,Tampines Ave 2,Tampines
4186,4186,76081,Opp The Holy Trinity Ch,1.349501944,103.9493231,Tampines Ave 2,Tampines
4187,4187,76089,The Holy Trinity Ch,1.349168056,103.9492339,Tampines Ave 2,Tampines
4188,4188,76091,Blk 206,1.350716364,103.9527517,Tampines Ave 2,Tampines
4189,4189,76099,Blk 285,1.350263595,103.9524917,Tampines Ave 2,Tampines
4190,4190,76101,Tampines East CC,1.353033156,103.9548021,Tampines Ave 2,Tampines
4191,4191,76109,Blk 302,1.3529664,103.9551185,Tampines Ave 2,Tampines
4192,4192,76111,Blk 945,1.351574554,103.9402339,Tampines Ave 4,Tampines
4193,4193,76119,Opp Blk 945,1.351886646,103.9400903,Tampines Ave 4,Tampines
4194,4194,76121,Opp St. Hilda's Sec Sch,1.350033337,103.9381752,Tampines Ave 4,Tampines
4195,4195,76129,St. Hilda's Sec Sch,1.349882149,103.9379158,Tampines Ave 4,Tampines
4196,4196,76131,UOB Tampines Ctr,1.35184112,103.9425413,Tampines Ave 4,Tampines
4197,4197,76139,Opp Century Sq,1.351626918,103.9438501,Tampines Ave 4,Tampines
4198,4198,76141,Tampines Stn/Int,1.353666891,103.9460906,Tampines Ave 4,Tampines
4199,4199,76149,Opp Tampines Stn/Int,1.353707285,103.9463671,Tampines Ave 4,Tampines
4200,4200,76151,Blk 237,1.355263,103.946998,Tampines St 21,Tampines
4201,4201,76159,Opp Blk 237,1.355178317,103.9472015,Tampines St 21,Tampines
4202,4202,76161,Opp Blk 248,1.352587459,103.9475834,Tampines St 21,Tampines
4203,4203,76169,Blk 248,1.352453056,103.9474517,Tampines St 21,Tampines
4204,4204,76171,Blk 266,1.351779478,103.9504235,Tampines St 21,Tampines
4205,4205,76179,Opp Blk 266,1.351729389,103.9506957,Tampines St 21,Tampines
4206,4206,76181,Blk 216,1.3538411,103.9530803,Tampines St 23,Tampines
4207,4207,76189,Opp Blk 216,1.3537,103.9527961,Tampines St 23,Tampines
4208,4208,76191,BLK 401,1.356943886,103.9447745,Tampines Ave 7,Tampines
4209,4209,76199,BLK 503,1.356600163,103.9453543,Tampines Ave 7,Tampines
4210,4210,76201,Blk 423,1.356874994,103.9479674,Tampines Ave 7,Tampines
4211,4211,76209,Blk 233,1.356603328,103.9476691,Tampines Ave 7,Tampines
4212,4212,76211,Blk 449,1.356746672,103.9510026,Tampines Ave 7,Tampines
4213,4213,76219,Blk 230E,1.356441687,103.9511442,Tampines Ave 7,Tampines
4214,4214,76221,TAMPINES EAST STN EXIT A,1.356389624,103.9539023,Tampines Ave 7,Tampines
4215,4215,76229,OPP TAMPINES EAST STN,1.356140011,103.9535385,Tampines Ave 7,Tampines
4216,4216,76231,Opp Blk 390,1.35666909,103.957362,Tampines Ave 7,Tampines
4217,4217,76239,Blk 390,1.356492729,103.9575483,Tampines Ave 7,Tampines
4218,4218,76241,Blk 497D,1.358458027,103.9591706,Tampines Ave 7,Tampines
4219,4219,76249,Blk 370,1.358366398,103.9594744,Tampines Ave 7,Tampines
4220,4220,76251,Blk 487B,1.359708269,103.9582372,Tampines St 45,Tampines
4221,4221,76259,Opp Blk 487B,1.359670158,103.9584245,Tampines St 45,Tampines
4222,4222,76261,Blk 489B,1.361640056,103.9574003,Tampines St 45,Tampines
4223,4223,76269,Opp Blk 489A,1.361878204,103.9573982,Tampines St 45,Tampines
4224,4224,76271,Dunman Sec Sch,1.361811672,103.9551834,Tampines St 45,Tampines
4225,4225,76279,Blk 491C,1.361885607,103.9550458,Tampines St 45,Tampines
4226,4226,76281,Junyuan Pr Sch,1.347583738,103.9384863,Tampines Ave 4,Tampines
4227,4227,76289,Blk 801,1.347387285,103.9381457,Tampines Ave 4,Tampines
4228,4228,76291,Angsana Pr Sch,1.348833044,103.9512076,Tampines St 22,Tampines
4229,4229,76301,Blk 283,1.349070012,103.9535439,Tampines St 22,Tampines
4230,4230,76311,Blk 460,1.357915015,103.9553566,Tampines Ave 9,Tampines
4231,4231,76319,Opp Blk 454,1.357650053,103.9555871,Tampines Ave 9,Tampines
4232,4232,76329,Blk 125,1.346445017,103.9498962,Tampines St 11,Tampines
4233,4233,76339,Opp Tampines Changkat Cc,1.345471667,103.9469842,Tampines St 11,Tampines
4234,4234,76341,Blk 464,1.359763051,103.9553501,Tampines Ave 9,Tampines
4235,4235,76349,Dunman Sec Sch,1.360385137,103.9555657,Tampines Ave 9,Tampines
4236,4236,76351,Blk 484,1.362138224,103.9530913,Tampines Ave 9,Tampines
4237,4237,76359,Blk 493B,1.362091681,103.9521788,Tampines Ave 9,Tampines
4238,4238,76361,Blk 430,1.36002525,103.9503227,Tampines Ave 9,Tampines
4239,4239,76369,Blk 496F,1.360256427,103.9502227,Tampines Ave 9,Tampines
4240,4240,76371,Blk 459,1.358528395,103.9542753,Tampines St 42,Tampines
4241,4241,76391,Blk 418,1.358443768,103.9475411,Tampines St 41,Tampines
4242,4242,76399,Blk 417,1.358622568,103.9472334,Tampines St 41,Tampines
4243,4243,76401,Blk 230B,1.355013333,103.9508617,Tampines St 21,Tampines
4244,4244,76409,Blk 259,1.354846709,103.9507955,Tampines St 21,Tampines
4245,4245,76411,Ngee Ann Sec Sch,1.353850014,103.9574275,Tampines St 32,Tampines
4246,4246,76419,Blk 307A,1.353662435,103.9564853,Tampines St 32,Tampines
4247,4247,76421,Opp Blk 331,1.353841243,103.9598719,Tampines St 32,Tampines
4248,4248,76429,Blk 331,1.353692221,103.959589,Tampines St 32,Tampines
4249,4249,76431,BLK 333,1.353726389,103.9612131,Tampines St 33,Tampines
4250,4250,76439,Blk 351,1.352881667,103.9626053,Tampines St 33,Tampines
4251,4251,76441,OPP BLK 345,1.352195034,103.9610519,Tampines St 33,Tampines
4252,4252,76449,Blk 343,1.352075082,103.9611301,Tampines St 33,Tampines
4253,4253,76451,BLK 324,1.35220341,103.9592861,Tampines St 33,Tampines
4254,4254,76459,Blk 323,1.352080031,103.9587319,Tampines St 33,Tampines
4255,4255,76461,Eden Condo,1.356109722,103.9598183,Tampines St 34,Tampines
4256,4256,76469,East Spring Sec Sch,1.356303394,103.9598505,Tampines St 34,Tampines
4257,4257,76471,BLK 444,1.358553021,103.951345,Tampines St 42,Tampines
4258,4258,76511,THE TAMPINES TRILLIANT,1.359407289,103.9394263,Tampines Concourse,Tampines
4259,4259,76519,BET BLKS 524B/523D,1.359206245,103.9392187,Tampines Concourse,Tampines
4260,4260,76521,OPP BLK 519A,1.357468889,103.940775,Tampines Concourse,Tampines
4261,4261,76529,BLK 519A,1.357528889,103.9405089,Tampines Concourse,Tampines
4262,4262,76541,Citylife@ Tampines,1.3602318,103.9405313,Tampines Ave 9,Tampines
4263,4263,76549,Opp Citylife@ Tampines,1.36042787,103.9406135,Tampines Ave 9,Tampines
4264,4264,76551,TAMPINES STN EXIT D,1.355401,103.943599,Tampines Ctrl 1,Tampines
4265,4265,76559,AFT TAMPINES STN EXIT E,1.355625,103.943569,Tampines Ctrl 1,Tampines
4266,4266,77009,Pasir Ris Int,1.373722402,103.9502124,Pasir Ris Dr 3,Pasir Ris
4267,4267,77011,Opp Blk 515,1.3737649,103.9426659,Pasir Ris Dr 1,Pasir Ris
4268,4268,77019,Blk 515,1.3737108,103.9435108,Pasir Ris Dr 1,Pasir Ris
4269,4269,77021,Opp Blk 571,1.372663,103.9455728,Pasir Ris Dr 1,Pasir Ris
4270,4270,77029,Blk 571,1.3727496,103.9459778,Pasir Ris Dr 1,Pasir Ris
4271,4271,77031,Blk 528C/Pasir Ris Stn,1.371163371,103.9483811,Pasir Ris Dr 1,Pasir Ris
4272,4272,77039,Bef Pasir Ris Stn,1.371591187,103.9483486,Pasir Ris Dr 1,Pasir Ris
4273,4273,77041,Blk 541,1.369448546,103.9513045,Pasir Ris Dr 1,Pasir Ris
4274,4274,77049,Pasir Ris Town Pk,1.36963557,103.9515831,Pasir Ris Dr 1,Pasir Ris
4275,4275,77051,Blk 115,1.369085045,103.9550853,Pasir Ris Dr 1,Pasir Ris
4276,4276,77059,Blk 425,1.36936139,103.9550634,Pasir Ris Dr 1,Pasir Ris
4277,4277,77061,Ris Grandeur,1.373772168,103.9404132,Elias Rd,Pasir Ris
4278,4278,77069,Opp Ris Grandeur,1.374149728,103.9408118,Elias Rd,Pasir Ris
4279,4279,77071,Blk 633,1.378109454,103.941279,Elias Rd,Pasir Ris
4280,4280,77079,Elias Mall,1.377286648,103.9414526,Elias Rd,Pasir Ris
4281,4281,77081,Aft Pasir Ris Dr 3,1.380269984,103.9426525,Elias Rd,Pasir Ris
4282,4282,77089,Bef Pasir Ris Dr 3,1.380056688,103.9426865,Elias Rd,Pasir Ris
4283,4283,77091,AFT PASIR RIS AVE,1.380426378,103.9454714,Elias Rd,Pasir Ris
4284,4284,77099,Bef Pasir Ris Ave,1.380421389,103.9463792,Elias Rd,Pasir Ris
4285,4285,77101,Bef Pasir Ris Rd,1.380734713,103.9482518,Elias Rd,Pasir Ris
4286,4286,77109,Aft Pasir Ris Rd,1.380526387,103.9482622,Elias Rd,Pasir Ris
4287,4287,77111,Bef Pasir Ris Way,1.382198359,103.9463809,Pasir Ris Rd,Pasir Ris
4288,4288,77119,Aft Pasir Ris Way,1.382227759,103.9465791,Pasir Ris Rd,Pasir Ris
4289,4289,77129,Opp Unit 104,1.383963048,103.9437463,Pasir Ris Rd,Pasir Ris
4290,4290,77131,Blk 502,1.375583564,103.9465213,Pasir Ris St 52,Pasir Ris
4291,4291,77139,Blk 582,1.375180893,103.946498,Pasir Ris St 52,Pasir Ris
4292,4292,77141,Blk 519,1.37380309,103.9452982,Pasir Ris St 52,Pasir Ris
4293,4293,77161,Blk 741,1.377524923,103.9365757,Pasir Ris Dr 10,Pasir Ris
4294,4294,77169,Opp Blk 742,1.376943247,103.936332,Pasir Ris Dr 10,Pasir Ris
4295,4295,77171,Aft Pasir Ris Stn Exit A,1.372761337,103.9506476,Pasir Ris Ctrl,Pasir Ris
4296,4296,77179,Pasir Ris Town Pk,1.372543325,103.9508126,Pasir Ris Ctrl,Pasir Ris
4297,4297,77181,Blk 638,1.375911473,103.9410993,Elias Rd,Pasir Ris
4298,4298,77189,Blk 613,1.375556401,103.9412491,Elias Rd,Pasir Ris
4299,4299,77191,Blk 500A,1.376548076,103.9460282,Pasir Ris Dr 3,Pasir Ris
4300,4300,77199,Opp Blk 500A,1.377078031,103.9456657,Pasir Ris Dr 3,Pasir Ris
4301,4301,77201,Pasir Ris Elias CC,1.378640012,103.9427635,Pasir Ris Dr 3,Pasir Ris
4302,4302,77209,Opp Pasir Ris Elias CC,1.379029158,103.9427159,Pasir Ris Dr 3,Pasir Ris
4303,4303,77211,Blk 626,1.379991696,103.9409454,Pasir Ris Dr 3,Pasir Ris
4304,4304,77219,Opp Blk 626,1.380576627,103.9406477,Pasir Ris Dr 3,Pasir Ris
4305,4305,77221,Blk 651,1.379545023,103.9383004,Pasir Ris Dr 10,Pasir Ris
4306,4306,77231,Tampines Meridian Jc,1.376705031,103.9384403,Pasir Ris Dr 1,Pasir Ris
4307,4307,77239,Blk 643,1.377418308,103.937932,Pasir Ris Dr 1,Pasir Ris
4308,4308,77241,Opp Blk 640,1.375313315,103.9402726,Pasir Ris Dr 1,Pasir Ris
4309,4309,77249,Blk 640,1.375994395,103.9398611,Pasir Ris Dr 1,Pasir Ris
4310,4310,77251,Blk 713,1.382238342,103.9386443,Pasir Ris Dr 3,Pasir Ris
4311,4311,77259,Opp Blk 713,1.38271636,103.9385586,Pasir Ris Dr 3,Pasir Ris
4312,4312,77261,Blk 717,1.382858117,103.9361588,Pasir Ris Dr 12,Pasir Ris
4313,4313,77269,Opp Blk 717,1.382893374,103.935787,Pasir Ris Dr 12,Pasir Ris
4314,4314,77271,Aft Pasir Ris St 72,1.380589984,103.9349614,Pasir Ris Dr 12,Pasir Ris
4315,4315,77279,Aft Pasir Ris Ind Dr 1,1.38079641,103.9346622,Pasir Ris Dr 12,Pasir Ris
4316,4316,77281,Blk 740,1.378371667,103.9361873,Pasir Ris Dr 1,Pasir Ris
4317,4317,77289,Blk 738,1.3788976,103.9359653,Pasir Ris Dr 1,Pasir Ris
4318,4318,77291,Blk 753,1.377462791,103.9347603,Pasir Ris St 71,Pasir Ris
4319,4319,77301,Blk 778,1.374197657,103.9386448,Pasir Ris St 71,Pasir Ris
4320,4320,77309,Opp Blk 778,1.374376397,103.9387448,Pasir Ris St 71,Pasir Ris
4321,4321,77311,Bet Blks 771/772,1.375819531,103.9368653,Pasir Ris St 71,Pasir Ris
4322,4322,77319,Opp Blks 771/772,1.375546667,103.9375417,Pasir Ris St 71,Pasir Ris
4323,4323,77321,Aft Pasir Ris St 53,1.373134772,103.9480265,Pasir Ris Ctrl,Pasir Ris
4324,4324,77329,Bef Pasir Ris St 53,1.372831177,103.9476587,Pasir Ris Ctrl,Pasir Ris
4325,4325,77331,Blk 747A,1.378297398,103.9333876,Pasir Ris Dr 12,Pasir Ris
4326,4326,77339,Aft TPE,1.378030178,103.9327865,Pasir Ris Dr 12,Pasir Ris
4327,4327,77341,Opp Blk 569,1.369738889,103.9484981,Pasir Ris St 51,Pasir Ris
4328,4328,77349,Blk 569,1.370007837,103.9487424,Pasir Ris St 51,Pasir Ris
4329,4329,77351,Blk 562,1.367896097,103.9500885,Pasir Ris St 51,Pasir Ris
4330,4330,77359,Blk 564,1.368088035,103.9500186,Pasir Ris St 51,Pasir Ris
4331,4331,77361,Blk 555,1.368006651,103.9517366,Pasir Ris St 51,Pasir Ris
4332,4332,77369,Opp Blk 555,1.368366661,103.951664,Pasir Ris St 51,Pasir Ris
4333,4333,77371,Aft Pasir Ris Dr 3,1.374607785,103.94821,Pasir Ris Dr 8,Pasir Ris
4334,4334,77379,Bef Pasir Ris Dr 3,1.374688868,103.948013,Pasir Ris Dr 8,Pasir Ris
4335,4335,78049,Blk 612,1.374462782,103.9418058,Pasir Ris Dr 1,Pasir Ris
4336,4336,78051,Blk 197,1.366253108,103.9611812,Pasir Ris Dr 1,Pasir Ris
4337,4337,78059,Blk 210,1.366776068,103.9611374,Pasir Ris Dr 1,Pasir Ris
4338,4338,78061,Blk 104,1.368243612,103.9584812,Pasir Ris Dr 1,Pasir Ris
4339,4339,78069,Blk 442,1.368691685,103.9581584,Pasir Ris Dr 1,Pasir Ris
4340,4340,78071,Blk 446,1.370311632,103.9571801,Pasir Ris Dr 6,Pasir Ris
4341,4341,78079,Blk 429,1.369950484,103.9569141,Pasir Ris Dr 6,Pasir Ris
4342,4342,78081,Blk 467,1.373688035,103.956356,Pasir Ris Dr 6,Pasir Ris
4343,4343,78089,Blk 405,1.373611419,103.9560887,Pasir Ris Dr 6,Pasir Ris
4344,4344,78091,Opp Downtown East,1.376816179,103.9562471,Pasir Ris Cl,Pasir Ris
4345,4345,78099,Aft Loyang Gdns,1.377406601,103.957088,Jln Loyang Besar,Pasir Ris
4346,4346,78101,Opp Downtown East,1.375066444,103.954048,Pasir Ris Dr 3,Pasir Ris
4347,4347,78109,Downtown East,1.375333227,103.9538814,Pasir Ris Dr 3,Pasir Ris
4348,4348,78111,Blk 479,1.375457812,103.9579863,Pasir Ris Dr 3,Pasir Ris
4349,4349,78119,Opp Blk 479,1.37568,103.9579661,Pasir Ris Dr 3,Pasir Ris
4350,4350,78121,Bet Blks 232/233,1.374859688,103.9620005,Pasir Ris Dr 3,Pasir Ris
4351,4351,78129,Opp Blk 233,1.375131358,103.9621203,Pasir Ris Dr 3,Pasir Ris
4352,4352,78131,Pasir Ris Pr Sch,1.373084724,103.9637272,Pasir Ris Dr 3,Pasir Ris
4353,4353,78139,Opp Pasir Ris Pr Sch,1.373218045,103.9639886,Pasir Ris Dr 3,Pasir Ris
4354,4354,78141,Greenview Sec Sch,1.370058899,103.9636652,Pasir Ris Dr 3,Pasir Ris
4355,4355,78149,Opp Greenview Sec Sch,1.369701053,103.9641189,Pasir Ris Dr 3,Pasir Ris
4356,4356,78151,Blk 230,1.372394963,103.9607802,Pasir Ris Dr 4,Pasir Ris
4357,4357,78159,Opp Blk 230,1.372464739,103.9605378,Pasir Ris Dr 4,Pasir Ris
4358,4358,78161,Blk 216,1.369004997,103.9605218,Pasir Ris Dr 4,Pasir Ris
4359,4359,78169,Opp Blk 216,1.36906973,103.960248,Pasir Ris Dr 4,Pasir Ris
4360,4360,78171,Blk 108,1.367800025,103.9567381,Pasir Ris St 11,Pasir Ris
4361,4361,78179,Opp Blk 108,1.36767,103.95648,Pasir Ris St 11,Pasir Ris
4362,4362,78181,Bef Blk 187,1.36476142,103.959058,Pasir Ris St 11,Pasir Ris
4363,4363,78189,Opp Opp Blk 187,1.3646,103.95896,Pasir Ris St 11,Pasir Ris
4364,4364,78191,Aft Blk 182,1.36488943,103.9617691,Pasir Ris St 11,Pasir Ris
4365,4365,78199,Opp White Sands Pri Sch,1.36477,103.96189,Pasir Ris St 11,Pasir Ris
4366,4366,78201,Opp Blk 242,1.371346892,103.9620566,Pasir Ris St 21,Pasir Ris
4367,4367,78209,Blk 242,1.371365031,103.9622142,Pasir Ris St 21,Pasir Ris
4368,4368,78211,Blk 204,1.367902559,103.9624368,Pasir Ris St 21,Pasir Ris
4369,4369,78219,Opp Blk 204,1.367256945,103.9632782,Pasir Ris St 21,Pasir Ris
4370,4370,78221,Blk 231A CP,1.374175177,103.9612256,Pasir Ris Dr 4,Pasir Ris
4371,4371,78229,Blk 485,1.374111399,103.9609385,Pasir Ris Dr 4,Pasir Ris
4372,4372,78231,Opp Blk 482,1.373443032,103.9598604,Pasir Ris St 41,Pasir Ris
4373,4373,78241,Bet Blks 453/454,1.372110009,103.9576532,Pasir Ris St 41,Pasir Ris
4374,4374,78251,Lighthouse,1.378240905,103.9595522,Jln Loyang Besar,Pasir Ris
4375,4375,78259,Opp Lighthouse,1.378021153,103.9593658,Jln Loyang Besar,Pasir Ris
4376,4376,78261,Opp Ripple Bay,1.378658311,103.9606174,Jln Loyang Besar,Pasir Ris
4377,4377,78269,Ripple Bay,1.378618754,103.9609618,Jln Loyang Besar,Pasir Ris
4378,4378,78271,Casa Pasir Ris,1.379222548,103.9638335,Jln Loyang Besar,Pasir Ris
4379,4379,78279,Opp Loyang Townhse,1.379235677,103.9642668,Jln Loyang Besar,Pasir Ris
4380,4380,80009,Lor 1 Geylang Ter,1.311164222,103.8721634,Lor 1 Geylang,Kallang
4381,4381,80011,AFT PADANG JERINGAU,1.309727208,103.8673783,Kallang Rd,Kallang
4382,4382,80029,Bef Kg Bugis,1.30941874,103.867535,Kallang Rd,Kallang
4383,4383,80031,Kallang Stn,1.311077057,103.8713149,Sims Ave,Kallang
4384,4384,80039,Opp Lor 1 Geylang Ter,1.309923362,103.8714434,Geylang Rd,Kallang
4385,4385,80049,Aft Sims Way,1.310777078,103.8736366,Geylang Rd,Kallang
4386,4386,80051,Aft Lor 1 Geylang,1.312515,103.8732619,Sims Ave,Kallang
4387,4387,80069,Opp Mohd Salleh Mque,1.312147033,103.8771502,Geylang Rd,Geylang
4388,4388,80071,Yi Xiu Fty Bldg,1.313800092,103.8765539,Sims Ave,Geylang
4389,4389,80089,Bef Lor 18 Geylang,1.312744836,103.8808052,Geylang Rd,Geylang
4390,4390,80091,Bef Lor 23 Geylang,1.314897752,103.8809514,Sims Ave,Geylang
4391,4391,80101,Kallang Stn/Opp Blk 2C,1.312519335,103.8715383,Lor 1 Geylang,Kallang
4392,4392,80109,Opp Kallang Stn/Blk 2C,1.313244737,103.8714302,Lor 1 Geylang,Kallang
4393,4393,80111,Bef Geylang Rd,1.309871381,103.875515,Sims Way,Geylang
4394,4394,80119,Aft Geylang Rd,1.309920655,103.875998,Sims Way,Geylang
4395,4395,80141,Opp S.A. Deaf,1.307118355,103.8798937,Mountbatten Rd,Kallang
4396,4396,80149,S.A. Deaf,1.307496371,103.8798058,Mountbatten Rd,Geylang
4397,4397,80151,Opp Suntec City,1.296405321,103.8579113,Nicoll Highway,Downtown Core
4398,4398,80159,Suntec City,1.295962317,103.8579517,Nicoll Highway,Downtown Core
4399,4399,80161,Opp Nicoll Highway Stn,1.300327156,103.8624541,Nicoll Highway,Kallang
4400,4400,80169,Nicoll Highway Stn,1.300705476,103.8633601,Nicoll Highway,Kallang
4401,4401,80171,CP F,1.300840752,103.8771535,Stadium Walk,Kallang
4402,4402,80179,Opp CP F,1.300594053,103.8771287,Stadium Cres,Kallang
4403,4403,80181,Kallang Squash Ctr,1.305084395,103.8796984,Stadium Blvd,Kallang
4404,4404,80189,Opp Kallang Squash Ctr,1.305037412,103.881077,Stadium Blvd,Kallang
4405,4405,80191,Opp S'pore Indoor Stadium,1.301608872,103.8754059,Stadium Walk,Kallang
4406,4406,80199,S'pore Indoor Stadium,1.301558385,103.8751353,Stadium Cres,Kallang
4407,4407,80211,Opp Natl Stadium,1.307128036,103.8754811,Nicoll Highway,Kallang
4408,4408,80219,Natl Stadium,1.306743814,103.8752641,Nicoll Highway,Kallang
4409,4409,80229,Blk 45,1.317289721,103.8781055,Sims Dr,Geylang
4410,4410,80231,Opp Blk 53,1.318565032,103.8801086,Sims Dr,Geylang
4411,4411,80239,Bef Blk 53,1.318463509,103.880511,Sims Dr,Geylang
4412,4412,80249,Blk 49 Mkt/FC,1.316936431,103.8798599,Sims Pl,Geylang
4413,4413,80251,Aft Lor 14 Geylang,1.310094874,103.879925,Guillemard Rd,Geylang
4414,4414,80259,Aft Chen Li Presby Ch,1.309895,103.8798883,Guillemard Rd,Geylang
4415,4415,80269,Bef Sims Ave,1.31501453,103.878361,Lor 17 Geylang,Geylang
4416,4416,80271,Opp Mountbatten Stn,1.305113985,103.8831203,Mountbatten Rd,Kallang
4417,4417,80279,Mountbatten Stn Exit B,1.305149034,103.88342,Mountbatten Rd,Kallang
4418,4418,80289,Sims Pl Ter,1.316075,103.8793281,Sims Pl,Geylang
4419,4419,80291,Blk 82,1.319559688,103.8722933,Geylang Bahru,Kallang
4420,4420,80299,Opp Blk 82,1.319548352,103.8719722,Geylang Bahru,Kallang
4421,4421,80301,Bef Blk 19,1.31643329,103.8734862,Upp Boon Keng Rd,Kallang
4422,4422,80309,Aft Geylang West CC,1.317231347,103.8729891,Upp Boon Keng Rd,Kallang
4423,4423,80311,Blk 3B,1.314433333,103.8726003,Upp Boon Keng Rd,Kallang
4424,4424,80319,Geylang West CC,1.31484297,103.8726223,Upp Boon Keng Rd,Kallang
4425,4425,81011,Aft Aljunied Stn,1.315323187,103.8833517,Sims Ave,Geylang
4426,4426,81029,Aft Lor 28 Geylang,1.313616389,103.8849306,Geylang Rd,Geylang
4427,4427,81031,Blk 134,1.31580283,103.8860485,Sims Ave,Geylang
4428,4428,81049,Aft Lor 34 Geylang,1.314075556,103.8873525,Geylang Rd,Geylang
4429,4429,81051,Sims Ville,1.316623431,103.8903344,Sims Ave,Geylang
4430,4430,81069,Opp Lor 39 Geylang,1.314729,103.89069,Geylang Rd,Geylang
4431,4431,81081,Opp Aljunied Stn,1.316216659,103.8816816,Aljunied Rd,Geylang
4432,4432,81089,Aljunied Stn,1.316281943,103.8820224,Aljunied Rd,Geylang
4433,4433,81091,Sims Urban Oasis,1.319353333,103.8817311,Aljunied Rd,Geylang
4434,4434,81099,Blk 102,1.319822767,103.8819467,Aljunied Rd,Geylang
4435,4435,81101,CISCO Ctr,1.321115224,103.8915222,Paya Lebar Rd,Geylang
4436,4436,81109,Opp CISCO Ctr,1.320913717,103.8911718,Paya Lebar Rd,Geylang
4437,4437,81111,Paya Lebar Stn Exit B,1.318602386,103.8921169,Paya Lebar Rd,Geylang
4438,4438,81119,Paya Lebar Stn Exit C,1.318567246,103.891695,Paya Lebar Rd,Geylang
